#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1alqa_e.3.1.1       -            263 d1qmea4e.3.1.1.aln   -            317   8.5e-60  198.3   3.8   1   1   2.4e-61     1e-59  198.0   3.8    22   270    29   262     3   263 0.98 -
d2drwa1e.3.1.1       -            362 d1qmea4e.3.1.1.aln   -            317   7.9e-54  178.7   0.0   1   1     2e-55   8.8e-54  178.5   0.0     3   316    18   352    16   353 0.98 -
d1yqsa_e.3.1.1       -            345 d1qmea4e.3.1.1.aln   -            317   7.8e-52  172.2   7.1   1   1     2e-53   8.7e-52  172.0   7.1     3   314    19   337    17   340 0.98 -
d1ci9a_e.3.1.1       -            377 d1qmea4e.3.1.1.aln   -            317   1.8e-49  164.4   0.0   1   1   4.6e-51     2e-49  164.2   0.0     2   314    19   352    18   355 0.98 -
d2dcfa1e.3.1.1       -            388 d1qmea4e.3.1.1.aln   -            317     2e-48  161.0   0.0   1   1   5.1e-50   2.2e-48  160.8   0.0     2   316    19   365    18   366 0.99 -
d1vqqa3e.3.1.1       -            341 d1qmea4e.3.1.1.aln   -            317   8.8e-44  145.7  10.3   1   1   2.3e-45   9.9e-44  145.5  10.3     2   316     2   326     1   327 0.98 -
d1e25a_e.3.1.1       -            278 d1qmea4e.3.1.1.aln   -            317   6.5e-41  136.3   0.0   1   1   1.9e-42   8.4e-41  135.9   0.0    46   311    15   276     2   277 0.96 -
d1ei5a3e.3.1.1       -            333 d1qmea4e.3.1.1.aln   -            317   4.8e-38  126.9   0.0   1   1   1.2e-39   5.3e-38  126.7   0.0     3   316    19   332    17   333 0.97 -
d1xa1a_e.3.1.1       -            246 d1qmea4e.3.1.1.aln   -            317   9.7e-34  112.7   6.9   1   1   2.4e-35     1e-33  112.6   6.9    31   307     9   242     1   246 0.91 -
d1tvfa2e.3.1.1       -            301 d1qmea4e.3.1.1.aln   -            317   5.6e-33  110.2  15.5   1   1   1.5e-34   6.7e-33  109.9  15.5     8   303     2   291     1   300 0.96 -
d1xp4a2e.3.1.1       -            269 d1qmea4e.3.1.1.aln   -            317   2.5e-32  108.1   5.8   1   1   6.3e-34   2.7e-32  107.9   5.8    39   309     4   267     1   269 0.97 -
d1es5a_e.3.1.1       -            260 d1qmea4e.3.1.1.aln   -            317   6.8e-23   77.1  11.6   1   1   1.9e-24   8.4e-23   76.8  11.6    46   310     3   260     1   260 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels95/d1qmea4e.3.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels95/d1qmea4e.3.1.1.out -E 1 hmmModels95/d1qmea4e.3.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /users/nfs/Etu7/3801677/SBAS/TME8
# Date:            Tue Apr  4 15:53:59 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d3n9ka_c.1.8.3       -            394 d1qnra_c.1.8.3.aln   -            351   6.8e-98  323.8  21.2   1   1   2.4e-99   8.4e-98  323.5  21.2     3   351    38   388    36   388 0.99 -
d1i1wa_c.1.8.3       -            303 d1qnra_c.1.8.3.aln   -            351   1.4e-85  283.3   5.1   1   1   4.3e-87   1.5e-85  283.2   5.1    10   345     9   301     1   303 0.95 -
d1uuqa_c.1.8.3       -            410 d1qnra_c.1.8.3.aln   -            351   3.1e-69  229.6  18.2   1   1   9.6e-71   3.5e-69  229.4  18.2     2   349     9   405     8   407 0.99 -
d1rh9a1c.1.8.3       -            370 d1qnra_c.1.8.3.aln   -            351   7.6e-51  169.1   5.3   1   1   2.5e-52   9.1e-51  168.8   5.3     1   334     8   353     8   369 0.96 -
d1odza_c.1.8.3       -            381 d1qnra_c.1.8.3.aln   -            351   1.7e-50  167.9  13.3   1   1   5.2e-52   1.9e-50  167.8  13.3     2   349    12   369    11   371 0.99 -
d1hjua_c.1.8.3       -            332 d1qnra_c.1.8.3.aln   -            351   8.7e-49  162.3  15.7   1   1   2.9e-50     1e-48  162.1  15.7    13   350     7   329     2   330 0.97 -
d1qw9a2c.1.8.3       -            367 d1qnra_c.1.8.3.aln   -            351   1.7e-48  161.3   2.8   1   1   5.3e-50   1.9e-48  161.2   2.8     2   348     3   359     2   362 0.95 -
d1ur4a_c.1.8.3       -            387 d1qnra_c.1.8.3.aln   -            351   9.6e-44  145.7  13.9   1   1   3.3e-45   1.2e-43  145.4  13.9     7   350    12   387     7   387 0.98 -
d7a3ha_c.1.8.3       -            300 d1qnra_c.1.8.3.aln   -            351   1.3e-42  142.0  15.0   1   1   4.4e-44   1.6e-42  141.7  15.0    10   324    13   284     5   295 0.93 -
d1edga_c.1.8.3       -            380 d1qnra_c.1.8.3.aln   -            351   5.2e-42  140.0  18.1   1   1   1.7e-43   6.2e-42  139.7  18.1     5   346    18   373    14   376 0.96 -
d1ecea_c.1.8.3       -            358 d1qnra_c.1.8.3.aln   -            351     5e-40  133.5  14.3   1   1   1.7e-41   5.9e-40  133.2  14.3     7   335    17   340    13   356 0.93 -
d1bqca_c.1.8.3       -            302 d1qnra_c.1.8.3.aln   -            351   2.7e-36  121.2  10.6   1   1   1.6e-37   5.9e-36  120.1  10.6     3   347     1   297     1   301 0.92 -
d1w91a2c.1.8.3       -            347 d1qnra_c.1.8.3.aln   -            351     6e-34  113.5   0.1   1   1   1.9e-35   6.7e-34  113.3   0.1     5   351    14   342    10   342 0.96 -
d1ceoa_c.1.8.3       -            340 d1qnra_c.1.8.3.aln   -            351   1.2e-33  112.5   2.6   1   1   4.1e-35   1.5e-33  112.2   2.6    11   347     5   332     1   335 0.97 -
d1vjza_c.1.8.3       -            325 d1qnra_c.1.8.3.aln   -            351   2.1e-29   98.5   0.5   1   1   7.3e-31   2.6e-29   98.2   0.5    11   345     5   319     2   323 0.95 -
d2je8a5c.1.8.3       -            348 d1qnra_c.1.8.3.aln   -            351   7.6e-29   96.7   7.4   1   1   2.3e-30   8.4e-29   96.6   7.4     7   350     4   346     1   347 0.96 -
d1h1na_c.1.8.3       -            305 d1qnra_c.1.8.3.aln   -            351   2.1e-28   95.3  12.0   1   1   7.7e-30   2.8e-28   94.9  12.0    15   347    18   303     7   304 0.90 -
d2nt0a2c.1.8.3       -            354 d1qnra_c.1.8.3.aln   -            351   3.4e-24   81.4   0.1   1   1   1.1e-25     4e-24   81.2   0.1    26   350    34   349    10   350 0.93 -
d1jz8a5c.1.8.3       -            292 d1qnra_c.1.8.3.aln   -            351   2.1e-22   75.5   0.8   1   1   8.3e-24     3e-22   75.0   0.8     8   344     3   290     1   292 0.93 -
d2vzsa5c.1.8.3       -            339 d1qnra_c.1.8.3.aln   -            351     3e-20   68.4   3.1   1   1     1e-21   3.7e-20   68.2   3.1    10   344     3   332     1   338 0.94 -
d1nofa2c.1.8.3       -            277 d1qnra_c.1.8.3.aln   -            351   5.5e-10   34.7   2.4   1   1   1.7e-11     6e-10   34.5   2.4    18   268     9   224     1   274 0.78 -
d2v3ga_c.1.8.3       -            273 d1qnra_c.1.8.3.aln   -            351   6.2e-09   31.2  21.1   1   1   1.4e-09   4.9e-08   28.3  21.1     9   326     3   253     1   265 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels95/d1qnra_c.1.8.3.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels95/d1qnra_c.1.8.3.out -E 1 hmmModels95/d1qnra_c.1.8.3.hmm scop/scopTestSeq.fasta 
# Current dir:     /users/nfs/Etu7/3801677/SBAS/TME8
# Date:            Tue Apr  4 15:53:59 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1qdda_d.169.1.1     -            144 d1qo3c_d.169.1.1.aln -            132   1.2e-39  131.3   3.0   1   1   2.2e-41   1.3e-39  131.2   3.0     2   130    13   143    12   144 0.98 -
d1wmza_d.169.1.1     -            140 d1qo3c_d.169.1.1.aln -            132   1.2e-32  108.7   7.6   1   1   2.2e-34   1.3e-32  108.5   7.6     2   130     2   138     1   140 0.92 -
d2ziba_d.169.1.1     -            130 d1qo3c_d.169.1.1.aln -            132   4.6e-31  103.5   2.8   1   1   8.4e-33   5.1e-31  103.4   2.8     3   131     7   129     5   130 0.92 -
d1gz2a_d.169.1.1     -            139 d1qo3c_d.169.1.1.aln -            132   6.6e-29   96.6   0.0   1   1   1.2e-30   7.5e-29   96.4   0.0     3   130     2   138     1   139 0.91 -
d3l9jc_d.169.1.1     -            134 d1qo3c_d.169.1.1.aln -            132   3.7e-28   94.2   2.2   1   1   7.2e-30   4.4e-28   93.9   2.2    10   129    10   132     5   134 0.93 -
d1wk1a_d.169.1.1     -            150 d1qo3c_d.169.1.1.aln -            132   7.5e-27   89.9   0.0   1   1   1.5e-28   9.1e-27   89.6   0.0     8   131     4   131     1   132 0.91 -
d1g1ta1d.169.1.1     -            118 d1qo3c_d.169.1.1.aln -            132   2.8e-26   88.0   5.5   1   1   5.1e-28   3.1e-26   87.9   5.5    14   127     2   117     1   118 0.92 -
d1pwba1d.169.1.1     -            121 d1qo3c_d.169.1.1.aln -            132   1.7e-25   85.5   0.0   1   1     3e-27   1.8e-25   85.4   0.0     8   129     4   121     1   121 0.95 -
d1qo3c_d.169.1.1     -            133 d1qo3c_d.169.1.1.aln -            132     3e-25   84.7   5.1   1   1   5.8e-27   3.5e-25   84.5   5.1     6   130    17   131    13   133 0.91 -
d3hupa_d.169.1.1     -            121 d1qo3c_d.169.1.1.aln -            132   3.5e-25   84.5  10.8   1   1   6.4e-27   3.9e-25   84.4  10.8     2   130     6   119     5   121 0.88 -
d1h8ua_d.169.1.1     -            115 d1qo3c_d.169.1.1.aln -            132   3.9e-23   77.9   2.4   1   1     7e-25   4.2e-23   77.8   2.4    15   128     2   114     1   115 0.95 -
d1byfa_d.169.1.1     -            123 d1qo3c_d.169.1.1.aln -            132   6.2e-21   70.8   0.1   1   1   1.2e-22   7.2e-21   70.5   0.1    17   131     6   122     2   123 0.91 -
d1kg0c_d.169.1.1     -            136 d1qo3c_d.169.1.1.aln -            132     3e-15   52.4   4.2   1   1   6.3e-17   3.8e-15   52.0   4.2     3   131    17   135    15   136 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels95/d1qo3c_d.169.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels95/d1qo3c_d.169.1.1.out -E 1 hmmModels95/d1qo3c_d.169.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /users/nfs/Etu7/3801677/SBAS/TME8
# Date:            Tue Apr  4 15:53:59 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2jhfa2c.2.1.1       -            176 d1qora2c.2.1.1.aln   -            178   5.5e-60  197.6   1.5   1   1   1.2e-61     6e-60  197.5   1.5     2   177     2   176     1   176 0.99 -
d1kola2c.2.1.1       -            195 d1qora2c.2.1.1.aln   -            178   1.7e-53  176.4   3.7   1   1   3.9e-55   1.9e-53  176.3   3.7     3   177     1   179     1   180 0.98 -
d1vj0a2c.2.1.1       -            182 d1qora2c.2.1.1.aln   -            178   1.2e-47  157.4   0.0   1   1   2.6e-49   1.3e-47  157.3   0.0     3   176     3   176     1   178 0.97 -
d1jqba2c.2.1.1       -            174 d1qora2c.2.1.1.aln   -            178   2.3e-46  153.2   4.5   1   1   5.1e-48   2.5e-46  153.1   4.5     2   175     2   171     1   174 0.97 -
d1h2ba2c.2.1.1       -            172 d1qora2c.2.1.1.aln   -            178   1.7e-43  143.8   2.1   1   1   3.9e-45   1.9e-43  143.7   2.1     2   173     5   171     4   172 0.96 -
d1o89a2c.2.1.1       -            177 d1qora2c.2.1.1.aln   -            178   7.7e-43  141.7   1.0   1   1   1.7e-44   8.5e-43  141.6   1.0     2   175     6   172     5   175 0.96 -
d1pl8a2c.2.1.1       -            171 d1qora2c.2.1.1.aln   -            178   2.2e-42  140.3   5.7   1   1   4.8e-44   2.3e-42  140.2   5.7     4   174     3   169     1   171 0.94 -
d2dm6a2c.2.1.1       -            182 d1qora2c.2.1.1.aln   -            178   1.1e-41  138.0   0.2   1   1   2.4e-43   1.2e-41  137.8   0.2     2   178     4   179     3   179 0.97 -
d1yb5a2c.2.1.1       -            174 d1qora2c.2.1.1.aln   -            178   5.1e-40  132.5   1.6   1   1   1.1e-41   5.6e-40  132.4   1.6     2   175     2   171     1   174 0.95 -
d1gu7a2c.2.1.1       -            189 d1qora2c.2.1.1.aln   -            178   2.1e-39  130.6   0.0   1   1   4.7e-41   2.3e-39  130.4   0.0     2   178     2   185     1   185 0.96 -
d1pqwa_c.2.1.1       -            183 d1qora2c.2.1.1.aln   -            178   2.8e-38  126.9   0.5   1   1   6.4e-40   3.2e-38  126.7   0.5     4   177     1   176     1   177 0.91 -
d1piwa2c.2.1.1       -            168 d1qora2c.2.1.1.aln   -            178   1.2e-37  124.8   0.0   1   1   2.8e-39   1.4e-37  124.6   0.0     2   175     2   167     1   168 0.97 -
d1qora2c.2.1.1       -            179 d1qora2c.2.1.1.aln   -            178   1.4e-21   72.5   0.2   1   1   3.3e-23   1.6e-21   72.3   0.2     2   134     2   131     1   150 0.91 -
d1c1da1c.2.1.7       -            201 d1qora2c.2.1.1.aln   -            178     9e-05   17.7   8.3   1   2   4.2e-06    0.0002   16.6   5.0    29    76    27    73    15    89 0.89 -
d1c1da1c.2.1.7       -            201 d1qora2c.2.1.1.aln   -            178     9e-05   17.7   8.3   2   2      0.12       5.8    2.1   0.0    99   133   117   151    95   172 0.82 -
d1k0ia1c.3.1.2       -            293 d1qora2c.2.1.1.aln   -            178   0.00019   16.6   0.0   1   2   0.00029     0.014   10.6   0.0    30    58     3    31     1    40 0.89 -
d1k0ia1c.3.1.2       -            293 d1qora2c.2.1.1.aln   -            178   0.00019   16.6   0.0   2   2     0.031       1.5    4.0   0.0    49    88    90   132    88   210 0.74 -
d1euza1c.2.1.7       -            239 d1qora2c.2.1.1.aln   -            178    0.0011   14.2   1.4   1   2    0.0026      0.13    7.4   0.3    12    62    15    66     8    81 0.85 -
d1euza1c.2.1.7       -            239 d1qora2c.2.1.1.aln   -            178    0.0011   14.2   1.4   2   2    0.0092      0.45    5.7   0.0    72   129   115   171    95   178 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels95/d1qora2c.2.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels95/d1qora2c.2.1.1.out -E 1 hmmModels95/d1qora2c.2.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /users/nfs/Etu7/3801677/SBAS/TME8
# Date:            Tue Apr  4 15:53:59 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2p0wa_d.108.1.1     -            319 d1qsma_d.108.1.1.aln -            173   1.3e-61  202.8   0.4   1   2   9.4e-62   1.7e-60  199.2   0.0     1   173    34   226    34   226 0.99 -
d2p0wa_d.108.1.1     -            319 d1qsma_d.108.1.1.aln -            173   1.3e-61  202.8   0.4   2   2     0.019      0.35    6.2   0.0    96   117   221   242   220   246 0.85 -
d2pq8a_d.108.1.1     -            271 d1qsma_d.108.1.1.aln -            173   6.7e-60  197.3   1.7   1   1   4.5e-61   8.3e-60  197.0   1.7     4   173     2   179     1   179 0.99 -
d1boba_d.108.1.1     -            315 d1qsma_d.108.1.1.aln -            173   1.4e-49  163.7   0.6   1   1   1.1e-50   1.9e-49  163.2   0.6     1   172    26   211    26   212 0.99 -
d1p0ha_d.108.1.1     -            308 d1qsma_d.108.1.1.aln -            173   7.6e-38  125.5   0.0   1   3   1.6e-35     3e-34  113.8   0.0     2   173    23   208    22   208 0.99 -
d1p0ha_d.108.1.1     -            308 d1qsma_d.108.1.1.aln -            173   7.6e-38  125.5   0.0   2   3       2.5        45   -0.7   0.0    80   109   222   251   212   253 0.75 -
d1p0ha_d.108.1.1     -            308 d1qsma_d.108.1.1.aln -            173   7.6e-38  125.5   0.0   3   3    0.0036     0.067    8.5   0.0   123   152   275   303   265   308 0.81 -
d1u6ma_d.108.1.1     -            189 d1qsma_d.108.1.1.aln -            173   5.3e-28   93.5   0.1   1   1   5.1e-29   9.3e-28   92.7   0.1     2   164    25   186    24   188 0.97 -
d1z4ea1d.108.1.1     -            150 d1qsma_d.108.1.1.aln -            173   4.6e-24   80.6   0.1   1   1   2.9e-25   5.3e-24   80.4   0.1     2   151     1   144     1   149 0.97 -
