#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2cy2a1d.108.1.1     -            174 d1xeba_d.108.1.1.aln -            234   5.5e-11   38.0   0.0   1   1   3.5e-12   6.4e-11   37.8   0.0    84   196    60   166    20   171 0.80 -
d1m4ia_d.108.1.1     -            181 d1xeba_d.108.1.1.aln -            234   1.2e-10   36.9   0.0   1   1     7e-12   1.3e-10   36.9   0.0    31   207     3   179     1   181 0.84 -
d2g3aa1d.108.1.1     -            137 d1xeba_d.108.1.1.aln -            234   1.4e-10   36.7   0.0   1   1   7.7e-12   1.4e-10   36.7   0.0    96   196    48   136     8   137 0.81 -
d1cjwa_d.108.1.1     -            166 d1xeba_d.108.1.1.aln -            234   1.4e-10   36.7   0.0   1   1   8.4e-12   1.5e-10   36.6   0.0    39   186    13   155     1   165 0.72 -
d2atra1d.108.1.1     -            137 d1xeba_d.108.1.1.aln -            234   2.8e-10   35.7   0.0   1   1   1.5e-11   2.8e-10   35.7   0.0   107   191    60   136    13   137 0.89 -
d1ghea_d.108.1.1     -            170 d1xeba_d.108.1.1.aln -            234   4.6e-10   35.0   0.0   1   1   2.6e-11   4.7e-10   35.0   0.0    60   180    34   148     1   162 0.82 -
d2fcka1d.108.1.1     -            178 d1xeba_d.108.1.1.aln -            234   2.5e-09   32.6   0.1   1   1   1.6e-10     3e-09   32.4   0.1    45   183    21   160     3   170 0.83 -
d2fiaa1d.108.1.1     -            157 d1xeba_d.108.1.1.aln -            234   5.6e-09   31.5   0.1   1   1   3.2e-10   5.8e-09   31.4   0.1    77   188    52   145     2   156 0.76 -
d2fiwa1d.108.1.1     -            156 d1xeba_d.108.1.1.aln -            234   9.4e-09   30.7   0.0   1   1   5.9e-10   1.1e-08   30.5   0.0    39   184    12   141     3   155 0.80 -
d1yx0a1d.108.1.1     -            151 d1xeba_d.108.1.1.aln -            234   1.2e-08   30.4   0.0   1   1     7e-10   1.3e-08   30.3   0.0    49   178    17   132     6   150 0.77 -
d1y7ra1d.108.1.1     -            133 d1xeba_d.108.1.1.aln -            234   6.2e-08   28.1   0.0   1   1   3.5e-09   6.4e-08   28.0   0.0   109   176    59   120    13   132 0.90 -
d1n71a_d.108.1.1     -            180 d1xeba_d.108.1.1.aln -            234   6.6e-08   28.0   0.0   1   1   4.3e-09   7.9e-08   27.7   0.0    31   189     8   166     2   177 0.92 -
d1z4ra1d.108.1.1     -            162 d1xeba_d.108.1.1.aln -            234   2.4e-07   26.2   0.0   1   1   1.4e-08   2.6e-07   26.0   0.0   106   201    70   157    10   161 0.80 -
d1q2ya_d.108.1.1     -            140 d1xeba_d.108.1.1.aln -            234   5.7e-07   24.9   0.0   1   1   3.4e-08   6.2e-07   24.8   0.0   106   177    58   124     7   139 0.81 -
d2aj6a1d.108.1.1     -            118 d1xeba_d.108.1.1.aln -            234     1e-05   20.8   0.0   1   1   5.8e-07   1.1e-05   20.7   0.0    67   149    40   114     5   117 0.76 -
d1nsla_d.108.1.1     -            180 d1xeba_d.108.1.1.aln -            234   2.7e-05   19.4   0.0   1   1   1.8e-06   3.2e-05   19.2   0.0    29   181     4   157     2   176 0.81 -
d1r57a_d.108.1.1     -            102 d1xeba_d.108.1.1.aln -            234   0.00012   17.3   0.0   1   1   7.1e-06   0.00013   17.2   0.0   106   157    28    79     5    93 0.80 -
d1xeba_d.108.1.1     -            149 d1xeba_d.108.1.1.aln -            234   0.00017   16.8   0.1   1   1   1.5e-05   0.00027   16.1   0.1    62   149    22   110    13   139 0.69 -
d2fsra1d.108.1.1     -            164 d1xeba_d.108.1.1.aln -            234   0.00075   14.7   0.0   1   1   4.5e-05   0.00082   14.6   0.0    27   172     3   143     1   160 0.89 -
d1xmta_d.108.1.1     -             95 d1xeba_d.108.1.1.aln -            234    0.0011   14.2   0.0   1   1   6.5e-05    0.0012   14.0   0.0    89   152    10    71     2    88 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1xeba_d.108.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1xeba_d.108.1.1.out -E 1 hmmModels30/d1xeba_d.108.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:52 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2k5ga1d.129.3.5     -            183 d1xfsa_d.129.3.5.aln -            154     1e-56  187.0   0.0   1   1   1.5e-58   1.2e-56  186.8   0.0     1   154    13   167    13   167 0.99 -
d2il5a1d.129.3.5     -            164 d1xfsa_d.129.3.5.aln -            154     4e-51  168.9   2.0   1   1   5.6e-53   4.4e-51  168.8   2.0     1   153     1   156     1   157 0.99 -
d2nn5a1d.129.3.5     -            160 d1xfsa_d.129.3.5.aln -            154   1.9e-48  160.2   0.4   1   1   2.8e-50   2.2e-48  160.0   0.4     1   154     6   150     6   150 0.99 -
d1xuva_d.129.3.5     -            163 d1xfsa_d.129.3.5.aln -            154   2.4e-48  159.9   0.2   1   1   3.3e-50   2.6e-48  159.7   0.2     1   151     6   163     6   163 0.99 -
d2l65a1d.129.3.5     -            155 d1xfsa_d.129.3.5.aln -            154   1.5e-45  150.8   1.6   1   1   2.1e-47   1.6e-45  150.7   1.6     6   154     1   155     1   155 0.99 -
d3elia1d.129.3.5     -            143 d1xfsa_d.129.3.5.aln -            154   1.5e-45  150.8   0.3   1   1   2.1e-47   1.7e-45  150.6   0.3     8   148     2   143     1   143 0.98 -
d1xn5a_d.129.3.5     -            138 d1xfsa_d.129.3.5.aln -            154   1.1e-44  148.0   2.3   1   1   1.5e-46   1.2e-44  147.9   2.3     4   148     2   137     1   138 0.98 -
d1z94a1d.129.3.5     -            143 d1xfsa_d.129.3.5.aln -            154   6.7e-39  129.2   0.0   1   1   9.3e-41   7.3e-39  129.1   0.0     7   149     2   142     1   143 0.98 -
d1x53a1d.129.3.5     -            132 d1xfsa_d.129.3.5.aln -            154   4.7e-37  123.2   0.6   1   1   6.5e-39   5.1e-37  123.1   0.6     5   151     2   131     1   132 0.98 -
d1xfsa_d.129.3.5     -            165 d1xfsa_d.129.3.5.aln -            154   6.6e-11   38.3   0.1   1   1   1.7e-12   1.4e-10   37.3   0.1     8   150     6   162     3   164 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1xfsa_d.129.3.5.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1xfsa_d.129.3.5.out -E 1 hmmModels30/d1xfsa_d.129.3.5.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:52 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2gv8a1c.3.1.5       -            336 d1xhca2c.3.1.5.aln   -            266  1.7e-138  455.8   0.0   1   1  5.1e-140    2e-138  455.6   0.0     1   266    37   302    37   302 1.00 -
d1w4xa1c.3.1.5       -            299 d1xhca2c.3.1.5.aln   -            266  9.5e-100  328.8   0.0   1   1  2.7e-101   1.1e-99  328.6   0.0     1   266     1   267     1   267 1.00 -
d1mo9a1c.3.1.5       -            262 d1xhca2c.3.1.5.aln   -            266   2.8e-75  248.6   0.0   1   1     8e-77   3.2e-75  248.4   0.0     6   266     1   262     1   262 1.00 -
d1w4xa2c.3.1.5       -            235 d1xhca2c.3.1.5.aln   -            266   1.9e-59  196.7   0.0   1   1   5.3e-61   2.1e-59  196.5   0.0    18   254     2   235     1   235 0.99 -
d1v59a1c.3.1.5       -            234 d1xhca2c.3.1.5.aln   -            266     3e-50  166.5   0.1   1   1   8.4e-52   3.3e-50  166.4   0.1     1   232     2   234     2   234 0.99 -
d1xdia1c.3.1.5       -            234 d1xhca2c.3.1.5.aln   -            266     3e-45  150.1   0.0   1   1   8.5e-47   3.3e-45  150.0   0.0     2   232     2   233     1   234 0.98 -
d1m6ia1c.3.1.5       -            214 d1xhca2c.3.1.5.aln   -            266   3.5e-44  146.6   0.0   1   1   9.8e-46   3.9e-44  146.5   0.0     3   216     2   214     1   214 0.99 -
d1nhpa1c.3.1.5       -            199 d1xhca2c.3.1.5.aln   -            266     1e-30  102.5   0.0   1   1   2.8e-32   1.1e-30  102.4   0.0    15   210     1   197     1   199 0.99 -
d1fl2a1c.3.1.5       -            185 d1xhca2c.3.1.5.aln   -            266   3.4e-29   97.5   0.2   1   1   9.5e-31   3.7e-29   97.4   0.2     5   187     2   185     1   185 0.99 -
d1onfa2c.3.1.5       -            117 d1xhca2c.3.1.5.aln   -            266   3.2e-18   61.5   0.1   1   1   9.6e-20   3.8e-18   61.3   0.1    30   148     5   117     3   117 0.97 -
d1aoga2c.3.1.5       -            117 d1xhca2c.3.1.5.aln   -            266   4.7e-18   61.0   0.0   1   1   1.3e-19     5e-18   60.9   0.0    31   146     3   116     1   117 0.97 -
d1nhpa2c.3.1.5       -            123 d1xhca2c.3.1.5.aln   -            266   1.2e-17   59.7   0.1   1   1   3.2e-19   1.3e-17   59.6   0.1    20   146     2   122     1   123 0.97 -
d1mo9a2c.3.1.5       -            121 d1xhca2c.3.1.5.aln   -            266   1.4e-17   59.4   0.0   1   1   3.9e-19   1.5e-17   59.3   0.0    29   151     3   120     1   121 0.97 -
d1v59a2c.3.1.5       -            122 d1xhca2c.3.1.5.aln   -            266   2.9e-17   58.4   0.1   1   1   7.7e-19     3e-17   58.3   0.1    27   147     2   117     1   122 0.95 -
d1m6ia2c.3.1.5       -            137 d1xhca2c.3.1.5.aln   -            266   4.9e-16   54.4   0.0   1   1   1.3e-17   5.2e-16   54.3   0.0    14   144     3   133     1   137 0.97 -
d1h6va2c.3.1.5       -            122 d1xhca2c.3.1.5.aln   -            266   5.9e-16   54.1   0.0   1   1   1.6e-17   6.2e-16   54.0   0.0    30   154     2   120     1   122 0.97 -
d1fcda2c.3.1.5       -            141 d1xhca2c.3.1.5.aln   -            266   5.2e-15   51.0   0.0   1   1   1.4e-16   5.6e-15   50.9   0.0    16   154     1   139     1   141 0.98 -
d1vdca2c.3.1.5       -            130 d1xhca2c.3.1.5.aln   -            266   3.2e-14   48.4   0.0   1   1   8.4e-16   3.3e-14   48.4   0.0    15   144     2   125     1   130 0.96 -
d1fl2a2c.3.1.5       -            126 d1xhca2c.3.1.5.aln   -            266   1.3e-09   33.3   0.0   1   1   3.5e-11   1.4e-09   33.2   0.0    19   150     6   125     1   126 0.88 -
d2gv8a2c.3.1.5       -            107 d1xhca2c.3.1.5.aln   -            266   8.1e-05   17.6   0.0   1   1   8.8e-05    0.0035   12.2   0.0    24    77     8    61     1   107 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1xhca2c.3.1.5.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1xhca2c.3.1.5.out -E 1 hmmModels30/d1xhca2c.3.1.5.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:52 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2arza1b.45.1.1      -            238 d1xhna1b.45.1.1.aln  -            159   1.7e-72  237.8   0.0   1   1   3.8e-74   2.1e-72  237.5   0.0     1   159     1   164     1   164 0.98 -
d2vpaa_b.45.1.1      -            215 d1xhna1b.45.1.1.aln  -            159   1.4e-47  156.9   0.0   1   1   2.9e-49   1.7e-47  156.6   0.0     1   159     4   169     4   169 0.99 -
d1rfea_b.45.1.1      -            160 d1xhna1b.45.1.1.aln  -            159   2.8e-45  149.3   0.0   1   1   5.5e-47   3.1e-45  149.2   0.0     3   158     7   159     5   160 0.98 -
d2fura1b.45.1.1      -            193 d1xhna1b.45.1.1.aln  -            159   1.1e-43  144.2   0.0   1   1   2.3e-45   1.3e-43  144.0   0.0     3   159     1   158     1   158 0.99 -
d2fg9a1b.45.1.1      -            157 d1xhna1b.45.1.1.aln  -            159   3.1e-41  136.2   0.0   1   1     6e-43   3.4e-41  136.1   0.0     2   155     4   156     3   157 0.98 -
d2htia1b.45.1.1      -            156 d1xhna1b.45.1.1.aln  -            159   1.6e-37  124.2   0.0   1   1   3.1e-39   1.7e-37  124.0   0.0     3   158     1   152     1   153 0.98 -
d2hq9a1b.45.1.1      -            148 d1xhna1b.45.1.1.aln  -            159   3.3e-35  116.6   0.0   1   1   6.3e-37   3.6e-35  116.5   0.0     2   148     3   146     2   148 0.98 -
d1w9aa_b.45.1.1      -            142 d1xhna1b.45.1.1.aln  -            159   1.2e-33  111.6   0.0   1   1   2.3e-35   1.3e-33  111.5   0.0     7   150     2   141     1   142 0.98 -
d2hq7a1b.45.1.1      -            141 d1xhna1b.45.1.1.aln  -            159   3.5e-33  110.0   0.0   1   1   6.8e-35   3.8e-33  109.9   0.0     4   149     3   140     1   141 0.96 -
d2i02a1b.45.1.1      -            143 d1xhna1b.45.1.1.aln  -            159   3.6e-33  110.0   0.0   1   1     7e-35     4e-33  109.9   0.0     1   150     1   143     1   143 0.97 -
d2fhqa1b.45.1.1      -            135 d1xhna1b.45.1.1.aln  -            159   5.3e-30   99.7   0.0   1   1     1e-31   5.8e-30   99.6   0.0     5   146     3   134     1   135 0.95 -
d1vl7a_b.45.1.1      -            135 d1xhna1b.45.1.1.aln  -            159   5.4e-29   96.4   0.0   1   1     1e-30   5.8e-29   96.3   0.0    11   147     2   132     1   135 0.96 -
d2asfa1b.45.1.1      -            125 d1xhna1b.45.1.1.aln  -            159   4.4e-18   61.0   0.0   1   1   9.4e-20   5.3e-18   60.7   0.0     8   148     2   122     1   125 0.91 -
d3a6ra_b.45.1.1      -            122 d1xhna1b.45.1.1.aln  -            159   8.5e-16   53.6   0.0   1   1   2.5e-17   1.4e-15   52.8   0.0     9   145     5   120     1   122 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1xhna1b.45.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1xhna1b.45.1.1.out -E 1 hmmModels30/d1xhna1b.45.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:52 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1i4ua_b.60.1.1      -            181 d1xkia_b.60.1.1.aln  -            167   8.7e-61  200.4   0.9   1   1   1.7e-62   9.8e-61  200.2   0.9     1   167    13   177    13   177 0.99 -
d3s26a_b.60.1.1      -            176 d1xkia_b.60.1.1.aln  -            167   8.2e-52  171.2   0.1   1   1   1.6e-53     9e-52  171.0   0.1     2   166     5   175     4   176 0.98 -
d1kt7a_b.60.1.1      -            175 d1xkia_b.60.1.1.aln  -            167   1.9e-51  170.0   0.1   1   1   3.8e-53   2.1e-51  169.8   0.1     1   164     2   175     2   175 0.99 -
d1kxoa_b.60.1.1      -            171 d1xkia_b.60.1.1.aln  -            167   3.2e-50  166.0   0.4   1   1   6.3e-52   3.6e-50  165.9   0.4     1   165     4   170     4   171 0.99 -
d1x8qa_b.60.1.1      -            184 d1xkia_b.60.1.1.aln  -            167   7.9e-48  158.2   6.9   1   1   1.6e-49   8.9e-48  158.1   6.9     1   167     1   175     1   175 0.99 -
d1lf7a_b.60.1.1      -            171 d1xkia_b.60.1.1.aln  -            167   2.5e-47  156.6   0.0   1   1     5e-49   2.8e-47  156.4   0.0     3   166     2   162     1   163 0.98 -
d3saoa_b.60.1.1      -            155 d1xkia_b.60.1.1.aln  -            167   4.6e-47  155.7   0.3   1   1   9.1e-49   5.1e-47  155.6   0.3    17   166     1   149     1   150 0.98 -
d3kffa_b.60.1.1      -            152 d1xkia_b.60.1.1.aln  -            167   1.2e-46  154.4   0.1   1   1   2.3e-48   1.3e-46  154.3   0.1    15   166     2   151     1   152 0.98 -
d1qfta_b.60.1.1      -            175 d1xkia_b.60.1.1.aln  -            167     2e-43  143.9   8.4   1   1     4e-45   2.2e-43  143.7   8.4     1   166     6   174     6   175 0.99 -
d1epba_b.60.1.1      -            160 d1xkia_b.60.1.1.aln  -            167   9.8e-43  141.7   0.0   1   1   1.9e-44   1.1e-42  141.5   0.0    12   165     2   154     1   156 0.98 -
d1qwda_b.60.1.1      -            167 d1xkia_b.60.1.1.aln  -            167   2.7e-42  140.2   0.0   1   1   5.3e-44     3e-42  140.1   0.0     9   161     2   167     1   167 0.98 -
d1dzka_b.60.1.1      -            148 d1xkia_b.60.1.1.aln  -            167   6.7e-37  122.7   0.2   1   1   1.3e-38   7.4e-37  122.5   0.2    18   165     2   148     1   148 0.98 -
d2joza1b.60.1.1      -            126 d1xkia_b.60.1.1.aln  -            167   1.7e-22   75.8   0.2   1   1   3.3e-24   1.8e-22   75.7   0.2    19   154     2   125     1   126 0.98 -
